external_id,R,F_recent,M,RFM_total,segment,F_count,M_amount,_segment_truth
u_002782,2,1,1,4,At-Risk,0,0.0,At-Risk
u_007968,1,1,1,3,Lost,0,0.0,Lost
u_013762,2,1,1,4,At-Risk,0,0.0,Potential
u_010372,1,1,1,3,Lost,0,0.0,Lost
u_004127,2,1,1,4,At-Risk,0,0.0,At-Risk
u_000721,5,4,4,13,Champion,5,861039.0,Champion
u_001369,3,4,4,11,Loyal,9,1028682.0,Loyal
u_007246,1,1,1,3,Lost,0,0.0,Lost
u_012246,2,1,1,4,At-Risk,0,0.0,Potential
u_012169,3,2,1,6,Potential,1,57230.0,Potential
u_011146,5,2,1,8,Potential,1,84292.0,New
u_001017,3,4,3,10,Loyal,4,410785.0,Loyal
u_003509,2,1,1,4,At-Risk,0,0.0,At-Risk
u_007127,1,1,1,3,Lost,0,0.0,Lost
u_012326,3,3,3,9,Potential,2,339299.0,Potential
u_005539,2,1,1,4,At-Risk,0,0.0,Hibernating
u_011732,4,3,3,10,Potential,3,370794.0,Potential
u_007028,1,1,1,3,Lost,0,0.0,Lost
u_004757,2,1,1,4,At-Risk,0,0.0,Hibernating
u_007633,1,1,1,3,Lost,0,0.0,Lost
u_003051,2,1,1,4,At-Risk,0,0.0,At-Risk
u_006583,1,1,1,3,Lost,0,0.0,Lost
u_014925,4,2,2,8,Potential,1,123526.0,Potential
u_011175,5,2,1,8,Potential,1,37914.0,New
u_008526,1,1,1,3,Lost,0,0.0,Lost
u_000599,4,4,4,12,Champion,7,733980.0,Champion
u_003204,2,1,1,4,At-Risk,0,0.0,At-Risk
u_013203,3,3,1,7,Potential,2,95295.0,Potential
u_011570,5,2,1,8,Potential,1,24489.0,New
u_009839,1,1,1,3,Lost,0,0.0,Lost
u_011105,5,2,1,8,Potential,1,77254.0,New
u_009214,1,1,1,3,Lost,0,0.0,Lost
u_001783,3,4,4,11,Loyal,7,953375.0,Loyal
u_001926,3,4,4,11,Loyal,7,934878.0,Loyal
u_007811,1,1,1,3,Lost,0,0.0,Lost
u_008370,1,1,1,3,Lost,0,0.0,Lost
u_001718,3,4,4,11,Loyal,4,687264.0,Loyal
u_010205,1,1,1,3,Lost,0,0.0,Lost
u_004232,2,1,1,4,At-Risk,0,0.0,At-Risk
u_009050,1,1,1,3,Lost,0,0.0,Lost
u_002666,2,1,1,4,At-Risk,0,0.0,At-Risk
u_011214,1,1,1,3,New,0,0.0,New
u_013871,2,1,1,4,At-Risk,0,0.0,Potential
u_010171,1,1,1,3,Lost,0,0.0,Lost
u_008349,1,1,1,3,Lost,0,0.0,Lost
u_004253,2,1,1,4,At-Risk,0,0.0,At-Risk
u_001532,4,4,3,11,Loyal,4,460276.0,Loyal
u_005186,2,1,1,4,At-Risk,0,0.0,Hibernating
u_014937,2,1,1,4,At-Risk,0,0.0,Potential
u_013503,3,3,3,9,Potential,3,460067.0,Potential
u_013145,3,3,3,9,Potential,3,306973.0,Potential
u_013853,4,3,2,9,Potential,3,112624.0,Potential
u_006617,1,1,1,3,Lost,0,0.0,Lost
u_001693,4,4,4,12,Champion,9,1008093.0,Loyal
u_008065,1,1,1,3,Lost,0,0.0,Lost
u_013843,4,3,3,10,Potential,3,320200.0,Potential
u_008069,1,1,1,3,Lost,0,0.0,Lost
u_010681,1,1,1,3,New,0,0.0,New
u_005276,2,1,1,4,At-Risk,0,0.0,Hibernating
u_012494,3,2,2,7,Potential,1,141863.0,Potential
u_004951,2,1,1,4,At-Risk,0,0.0,Hibernating
u_005025,2,1,1,4,At-Risk,0,0.0,Hibernating
u_005712,2,1,1,4,At-Risk,0,0.0,Hibernating
u_000149,4,4,4,12,Champion,8,991479.0,Champion
u_003769,2,1,1,4,At-Risk,0,0.0,At-Risk
u_002481,2,1,1,4,At-Risk,0,0.0,At-Risk
u_006225,1,1,1,3,Lost,0,0.0,Lost
u_010738,1,1,1,3,New,0,0.0,New
u_008999,1,1,1,3,Lost,0,0.0,Lost
u_006151,1,1,1,3,Lost,0,0.0,Lost
u_006856,1,1,1,3,Lost,0,0.0,Lost
u_004508,2,1,1,4,At-Risk,0,0.0,Hibernating
u_002521,2,1,1,4,At-Risk,0,0.0,At-Risk
u_014393,2,1,1,4,At-Risk,0,0.0,Potential
u_004490,2,1,1,4,At-Risk,0,0.0,At-Risk
u_010557,5,2,1,8,Potential,1,28006.0,New
u_014154,4,3,3,10,Potential,3,526395.0,Potential
u_003995,2,1,1,4,At-Risk,0,0.0,At-Risk
u_009385,1,1,1,3,Lost,0,0.0,Lost
u_013168,2,1,1,4,At-Risk,0,0.0,Potential
u_008666,1,1,1,3,Lost,0,0.0,Lost
u_006380,1,1,1,3,Lost,0,0.0,Lost
u_011666,1,1,1,3,New,0,0.0,New
u_013923,4,3,2,9,Potential,3,168217.0,Potential
u_000220,5,5,5,15,Champion,12,1486335.0,Champion
u_005918,2,1,1,4,At-Risk,0,0.0,Hibernating
u_002839,2,1,1,4,At-Risk,0,0.0,At-Risk
u_000997,4,4,5,13,Champion,9,1434874.0,Loyal
u_009104,1,1,1,3,Lost,0,0.0,Lost
u_004450,2,1,1,4,At-Risk,0,0.0,At-Risk
u_007771,1,1,1,3,Lost,0,0.0,Lost
u_003937,2,1,1,4,At-Risk,0,0.0,At-Risk
u_005200,2,1,1,4,At-Risk,0,0.0,Hibernating
u_001873,4,5,5,14,Champion,10,1441302.0,Loyal
u_006685,1,1,1,3,Lost,0,0.0,Lost
u_001545,3,4,5,12,Loyal,7,1217277.0,Loyal
u_005281,2,1,1,4,At-Risk,0,0.0,Hibernating
u_013147,2,1,1,4,At-Risk,0,0.0,Potential
u_005372,2,1,1,4,At-Risk,0,0.0,Hibernating
u_012126,2,1,1,4,At-Risk,0,0.0,Potential
u_009446,1,1,1,3,Lost,0,0.0,Lost
u_005718,2,1,1,4,At-Risk,0,0.0,Hibernating
u_010951,5,2,1,8,Potential,1,71232.0,New
u_010000,1,1,1,3,Lost,0,0.0,Lost
u_014271,3,2,1,6,Potential,1,58796.0,Potential
u_007600,1,1,1,3,Lost,0,0.0,Lost
u_008133,1,1,1,3,Lost,0,0.0,Lost
u_013832,4,3,2,9,Potential,3,149588.0,Potential
u_000323,5,5,5,15,Champion,12,1458321.0,Champion
u_003270,2,1,1,4,At-Risk,0,0.0,At-Risk
u_009890,1,1,1,3,Lost,0,0.0,Lost
u_001125,4,4,3,11,Loyal,5,512899.0,Loyal
u_009675,1,1,1,3,Lost,0,0.0,Lost
u_001609,3,4,3,10,Loyal,5,393491.0,Loyal
u_011534,5,2,1,8,Potential,1,52137.0,New
u_006881,1,1,1,3,Lost,0,0.0,Lost
u_012426,2,1,1,4,At-Risk,0,0.0,Potential
u_007297,1,1,1,3,Lost,0,0.0,Lost
u_013223,2,1,1,4,At-Risk,0,0.0,Potential
u_013184,2,1,1,4,At-Risk,0,0.0,Potential
u_001081,3,5,4,12,Loyal,10,796609.0,Loyal
u_012334,3,2,1,6,Potential,1,59335.0,Potential
u_002843,2,1,1,4,At-Risk,0,0.0,At-Risk
u_000293,5,4,5,14,Champion,4,1251323.0,Champion
u_008721,1,1,1,3,Lost,0,0.0,Lost
u_014464,2,1,1,4,At-Risk,0,0.0,Potential
u_002074,3,4,5,12,Loyal,9,1298205.0,Loyal
u_005430,2,1,1,4,At-Risk,0,0.0,Hibernating
u_009187,1,1,1,3,Lost,0,0.0,Lost
u_007693,1,1,1,3,Lost,0,0.0,Lost
u_010246,1,1,1,3,Lost,0,0.0,Lost
u_014124,2,1,1,4,At-Risk,0,0.0,Potential
u_010344,1,1,1,3,Lost,0,0.0,Lost
u_000016,5,4,5,14,Champion,7,1635333.0,Champion
u_011159,5,2,1,8,Potential,1,21194.0,New
u_009052,1,1,1,3,Lost,0,0.0,Lost
u_012489,4,3,3,10,Potential,3,249569.0,Potential
u_012530,2,1,1,4,At-Risk,0,0.0,Potential
u_002985,2,1,1,4,At-Risk,0,0.0,At-Risk
u_008840,1,1,1,3,Lost,0,0.0,Lost
u_010868,5,2,1,8,Potential,1,58351.0,New
u_012775,3,2,1,6,Potential,1,79035.0,Potential
u_012215,2,1,1,4,At-Risk,0,0.0,Potential
u_002079,4,4,3,11,Loyal,4,370223.0,Loyal
u_013025,2,1,1,4,At-Risk,0,0.0,Potential
u_008249,1,1,1,3,Lost,0,0.0,Lost
u_006516,1,1,1,3,Lost,0,0.0,Lost
u_009115,1,1,1,3,Lost,0,0.0,Lost
u_011489,1,1,1,3,New,0,0.0,New
u_008782,1,1,1,3,Lost,0,0.0,Lost
u_003502,2,1,1,4,At-Risk,0,0.0,At-Risk
u_008201,1,1,1,3,Lost,0,0.0,Lost
u_000770,3,4,5,12,Loyal,8,1156895.0,Loyal
u_006180,2,1,1,4,At-Risk,0,0.0,Lost
u_012572,2,1,1,4,At-Risk,0,0.0,Potential
u_013459,3,2,1,6,Potential,1,82083.0,Potential
u_010180,1,1,1,3,Lost,0,0.0,Lost
u_002437,2,1,1,4,At-Risk,0,0.0,At-Risk
u_010865,1,1,1,3,New,0,0.0,New
u_000705,4,4,4,12,Champion,6,922639.0,Champion
u_004224,2,1,1,4,At-Risk,0,0.0,At-Risk
u_013101,2,1,1,4,At-Risk,0,0.0,Potential
u_002876,2,1,1,4,At-Risk,0,0.0,At-Risk
u_006374,1,1,1,3,Lost,0,0.0,Lost
u_000250,4,4,5,13,Champion,8,1552045.0,Champion
u_008584,1,1,1,3,Lost,0,0.0,Lost
u_008207,1,1,1,3,Lost,0,0.0,Lost
u_007137,1,1,1,3,Lost,0,0.0,Lost
u_008299,1,1,1,3,Lost,0,0.0,Lost
u_002367,2,1,1,4,At-Risk,0,0.0,At-Risk
u_011183,1,1,1,3,New,0,0.0,New
u_007672,1,1,1,3,Lost,0,0.0,Lost
u_011278,1,1,1,3,New,0,0.0,New
u_010548,1,1,1,3,New,0,0.0,New
u_008327,1,1,1,3,Lost,0,0.0,Lost
u_007283,1,1,1,3,Lost,0,0.0,Lost
u_000384,5,4,4,13,Champion,6,1031279.0,Champion
u_004117,2,1,1,4,At-Risk,0,0.0,At-Risk
u_008297,1,1,1,3,Lost,0,0.0,Lost
u_009920,1,1,1,3,Lost,0,0.0,Lost
u_001654,3,4,4,11,Loyal,9,761925.0,Loyal
u_005684,2,1,1,4,At-Risk,0,0.0,Hibernating
u_001663,3,5,5,13,Loyal,10,1196163.0,Loyal
u_010279,1,1,1,3,Lost,0,0.0,Lost
u_008409,1,1,1,3,Lost,0,0.0,Lost
u_010076,1,1,1,3,Lost,0,0.0,Lost
u_001255,3,4,3,10,Loyal,9,556405.0,Loyal
u_000240,5,5,5,15,Champion,11,2628853.0,Champion
u_000709,4,4,5,13,Champion,9,1847669.0,Champion
u_013218,2,1,1,4,At-Risk,0,0.0,Potential
u_005722,2,1,1,4,At-Risk,0,0.0,Hibernating
u_007926,1,1,1,3,Lost,0,0.0,Lost
u_001788,4,4,4,12,Champion,6,937679.0,Loyal
u_005665,2,1,1,4,At-Risk,0,0.0,Hibernating
u_003315,2,1,1,4,At-Risk,0,0.0,At-Risk
u_010791,5,2,1,8,Potential,1,28875.0,New
u_003454,2,1,1,4,At-Risk,0,0.0,At-Risk
u_006987,1,1,1,3,Lost,0,0.0,Lost
u_013761,4,2,1,7,Potential,1,27725.0,Potential
u_008720,1,1,1,3,Lost,0,0.0,Lost
u_007010,1,1,1,3,Lost,0,0.0,Lost
u_013360,2,1,1,4,At-Risk,0,0.0,Potential
u_010356,1,1,1,3,Lost,0,0.0,Lost
u_013048,2,1,1,4,At-Risk,0,0.0,Potential
u_008226,1,1,1,3,Lost,0,0.0,Lost
u_012309,4,3,2,9,Potential,2,168644.0,Potential
u_014829,3,3,2,8,Potential,3,222065.0,Potential
u_009644,1,1,1,3,Lost,0,0.0,Lost
u_011388,5,2,1,8,Potential,1,42657.0,New
u_002922,2,1,1,4,At-Risk,0,0.0,At-Risk
u_007886,1,1,1,3,Lost,0,0.0,Lost
u_004550,2,1,1,4,At-Risk,0,0.0,Hibernating
u_012421,2,1,1,4,At-Risk,0,0.0,Potential
u_004184,2,1,1,4,At-Risk,0,0.0,At-Risk
u_006192,1,1,1,3,Lost,0,0.0,Lost
u_013523,2,1,1,4,At-Risk,0,0.0,Potential
u_008034,1,1,1,3,Lost,0,0.0,Lost
u_014485,2,1,1,4,At-Risk,0,0.0,Potential
u_014561,4,2,1,7,Potential,1,57724.0,Potential
u_014436,2,1,1,4,At-Risk,0,0.0,Potential
u_004386,2,1,1,4,At-Risk,0,0.0,At-Risk
u_005077,2,1,1,4,At-Risk,0,0.0,Hibernating
u_002302,2,1,1,4,At-Risk,0,0.0,At-Risk
u_005012,2,1,1,4,At-Risk,0,0.0,Hibernating
u_014105,4,3,2,9,Potential,3,166896.0,Potential
u_008324,1,1,1,3,Lost,0,0.0,Lost
u_001723,4,4,4,12,Champion,6,677216.0,Loyal
u_003712,2,1,1,4,At-Risk,0,0.0,At-Risk
u_001157,4,4,4,12,Champion,6,645399.0,Loyal
u_006993,1,1,1,3,Lost,0,0.0,Lost
u_013165,2,1,1,4,At-Risk,0,0.0,Potential
u_001182,3,4,5,12,Loyal,9,1559634.0,Loyal
u_012781,2,1,1,4,At-Risk,0,0.0,Potential
u_005959,2,1,1,4,At-Risk,0,0.0,Hibernating
u_014558,3,2,1,6,Potential,1,56245.0,Potential
u_000442,5,5,5,15,Champion,10,1462509.0,Champion
u_006091,1,1,1,3,Lost,0,0.0,Lost
u_007805,1,1,1,3,Lost,0,0.0,Lost
u_007676,1,1,1,3,Lost,0,0.0,Lost
u_006120,1,1,1,3,Lost,0,0.0,Lost
u_010378,1,1,1,3,Lost,0,0.0,Lost
u_001356,4,5,4,13,Champion,10,770567.0,Loyal
u_000578,4,4,4,12,Champion,7,892332.0,Champion
u_001953,3,4,4,11,Loyal,8,618939.0,Loyal
u_005667,2,1,1,4,At-Risk,0,0.0,Hibernating
u_002946,2,1,1,4,At-Risk,0,0.0,At-Risk
u_008924,1,1,1,3,Lost,0,0.0,Lost
u_012237,2,1,1,4,At-Risk,0,0.0,Potential
u_000277,5,4,4,13,Champion,7,888128.0,Champion
u_013880,2,1,1,4,At-Risk,0,0.0,Potential
u_013121,4,3,2,9,Potential,2,214911.0,Potential
u_001635,3,5,4,12,Loyal,10,922162.0,Loyal
u_008125,1,1,1,3,Lost,0,0.0,Lost
u_007854,1,1,1,3,Lost,0,0.0,Lost
u_012217,4,2,2,8,Potential,1,105722.0,Potential
u_006418,1,1,1,3,Lost,0,0.0,Lost
u_001556,4,4,3,11,Loyal,7,440731.0,Loyal
u_003650,2,1,1,4,At-Risk,0,0.0,At-Risk
u_011829,2,1,1,4,At-Risk,0,0.0,Potential
u_005782,2,1,1,4,At-Risk,0,0.0,Hibernating
u_002731,2,1,1,4,At-Risk,0,0.0,At-Risk
u_014027,3,3,3,9,Potential,3,373567.0,Potential
u_007773,1,1,1,3,Lost,0,0.0,Lost
u_002835,2,1,1,4,At-Risk,0,0.0,At-Risk
u_001381,4,4,3,11,Loyal,4,398862.0,Loyal
u_003198,2,1,1,4,At-Risk,0,0.0,At-Risk
u_005956,2,1,1,4,At-Risk,0,0.0,Hibernating
u_001653,3,4,3,10,Loyal,7,508462.0,Loyal
u_001178,4,5,5,14,Champion,10,1850855.0,Loyal
u_006918,1,1,1,3,Lost,0,0.0,Lost
u_010440,1,1,1,3,Lost,0,0.0,Lost
u_012265,2,1,1,4,At-Risk,0,0.0,Potential
u_011201,5,2,1,8,Potential,1,74781.0,New
u_014101,5,2,1,8,Potential,1,57910.0,Potential
u_011042,1,1,1,3,New,0,0.0,New
u_002901,2,1,1,4,At-Risk,0,0.0,At-Risk
u_014651,3,3,3,9,Potential,3,253553.0,Potential
u_006923,1,1,1,3,Lost,0,0.0,Lost
u_008582,1,1,1,3,Lost,0,0.0,Lost
u_010883,1,1,1,3,New,0,0.0,New
u_014452,2,1,1,4,At-Risk,0,0.0,Potential
u_011640,5,2,1,8,Potential,1,37264.0,New
u_014202,4,3,3,10,Potential,3,364108.0,Potential
u_012312,3,3,2,8,Potential,3,232612.0,Potential
u_003374,2,1,1,4,At-Risk,0,0.0,At-Risk
u_006186,1,1,1,3,Lost,0,0.0,Lost
u_010860,5,2,1,8,Potential,1,43033.0,New
u_014365,2,1,1,4,At-Risk,0,0.0,Potential
u_000270,5,4,5,14,Champion,9,1476421.0,Champion
u_006367,1,1,1,3,Lost,0,0.0,Lost
u_002866,2,1,1,4,At-Risk,0,0.0,At-Risk
u_004183,2,1,1,4,At-Risk,0,0.0,At-Risk
u_007404,1,1,1,3,Lost,0,0.0,Lost
u_014031,2,1,1,4,At-Risk,0,0.0,Potential
u_008632,1,1,1,3,Lost,0,0.0,Lost
u_013938,3,3,2,8,Potential,2,128315.0,Potential
u_001664,5,4,4,13,Champion,6,948903.0,Loyal
u_000360,5,4,5,14,Champion,6,1048181.0,Champion
u_000400,4,4,5,13,Champion,8,2003714.0,Champion
u_014852,2,1,1,4,At-Risk,0,0.0,Potential
u_010213,1,1,1,3,Lost,0,0.0,Lost
u_012624,3,2,1,6,Potential,1,82312.0,Potential
u_013564,3,3,2,8,Potential,2,226297.0,Potential
u_011984,3,2,1,6,Potential,1,85208.0,Potential
u_000409,4,4,4,12,Champion,7,910568.0,Champion
u_003298,2,1,1,4,At-Risk,0,0.0,At-Risk
u_012508,2,1,1,4,At-Risk,0,0.0,Potential
u_002613,2,1,1,4,At-Risk,0,0.0,At-Risk
u_004046,2,1,1,4,At-Risk,0,0.0,At-Risk
u_005446,2,1,1,4,At-Risk,0,0.0,Hibernating
u_008552,1,1,1,3,Lost,0,0.0,Lost
u_011155,1,1,1,3,New,0,0.0,New
u_011746,2,1,1,4,At-Risk,0,0.0,Potential
u_008563,1,1,1,3,Lost,0,0.0,Lost
u_010625,1,1,1,3,New,0,0.0,New
u_003176,2,1,1,4,At-Risk,0,0.0,At-Risk
u_006194,1,1,1,3,Lost,0,0.0,Lost
u_008850,1,1,1,3,Lost,0,0.0,Lost
u_004669,2,1,1,4,At-Risk,0,0.0,Hibernating
u_007284,1,1,1,3,Lost,0,0.0,Lost
u_011476,1,1,1,3,New,0,0.0,New
u_001877,3,4,4,11,Loyal,9,794369.0,Loyal
u_005941,2,1,1,4,At-Risk,0,0.0,Hibernating
u_006018,1,1,1,3,Lost,0,0.0,Lost
u_013815,2,1,1,4,At-Risk,0,0.0,Potential
u_003193,2,1,1,4,At-Risk,0,0.0,At-Risk
u_008510,1,1,1,3,Lost,0,0.0,Lost
u_007799,1,1,1,3,Lost,0,0.0,Lost
u_010568,5,2,1,8,Potential,1,73496.0,New
u_013633,3,3,2,8,Potential,2,121725.0,Potential
u_008379,1,1,1,3,Lost,0,0.0,Lost
u_013311,2,1,1,4,At-Risk,0,0.0,Potential
u_004336,2,1,1,4,At-Risk,0,0.0,At-Risk
u_001602,4,4,4,12,Champion,7,880217.0,Loyal
u_001478,4,4,4,12,Champion,9,613214.0,Loyal
u_013610,2,1,1,4,At-Risk,0,0.0,Potential
u_012499,4,3,3,10,Potential,3,342565.0,Potential
u_000224,5,4,3,12,Loyal,4,391490.0,Champion
u_011204,5,2,1,8,Potential,1,32314.0,New
u_004173,2,1,1,4,At-Risk,0,0.0,At-Risk
u_010587,5,2,1,8,Potential,1,56712.0,New
u_002806,2,1,1,4,At-Risk,0,0.0,At-Risk
u_009597,1,1,1,3,Lost,0,0.0,Lost
u_014330,4,3,2,9,Potential,3,145433.0,Potential
u_001862,3,4,4,11,Loyal,7,727001.0,Loyal
u_008394,1,1,1,3,Lost,0,0.0,Lost
u_008272,1,1,1,3,Lost,0,0.0,Lost
u_014286,3,2,1,6,Potential,1,91330.0,Potential
u_007217,1,1,1,3,Lost,0,0.0,Lost
u_007668,1,1,1,3,Lost,0,0.0,Lost
u_008656,1,1,1,3,Lost,0,0.0,Lost
u_006754,1,1,1,3,Lost,0,0.0,Lost
u_005818,2,1,1,4,At-Risk,0,0.0,Hibernating
u_014212,2,1,1,4,At-Risk,0,0.0,Potential
u_003687,2,1,1,4,At-Risk,0,0.0,At-Risk
u_010474,1,1,1,3,Lost,0,0.0,Lost
u_002158,4,4,3,11,Loyal,7,457940.0,Loyal
u_000816,4,4,4,12,Champion,5,766417.0,Loyal
u_009123,1,1,1,3,Lost,0,0.0,Lost
u_003299,2,1,1,4,At-Risk,0,0.0,At-Risk
u_002416,2,1,1,4,At-Risk,0,0.0,At-Risk
u_013507,2,1,1,4,At-Risk,0,0.0,Potential
u_005348,2,1,1,4,At-Risk,0,0.0,Hibernating
u_008529,1,1,1,3,Lost,0,0.0,Lost
u_003276,2,1,1,4,At-Risk,0,0.0,At-Risk
u_001719,4,4,3,11,Loyal,5,320030.0,Loyal
u_002842,2,1,1,4,At-Risk,0,0.0,At-Risk
u_003432,2,1,1,4,At-Risk,0,0.0,At-Risk
u_006532,1,1,1,3,Lost,0,0.0,Lost
u_008483,1,1,1,3,Lost,0,0.0,Lost
u_001127,3,4,4,11,Loyal,7,689523.0,Loyal
u_006481,1,1,1,3,Lost,0,0.0,Lost
u_005233,2,1,1,4,At-Risk,0,0.0,Hibernating
u_006598,1,1,1,3,Lost,0,0.0,Lost
u_001035,3,5,4,12,Loyal,10,1002296.0,Loyal
u_006907,1,1,1,3,Lost,0,0.0,Lost
u_010104,1,1,1,3,Lost,0,0.0,Lost
u_009274,1,1,1,3,Lost,0,0.0,Lost
u_008613,1,1,1,3,Lost,0,0.0,Lost
u_009928,1,1,1,3,Lost,0,0.0,Lost
u_005090,2,1,1,4,At-Risk,0,0.0,Hibernating
u_002719,2,1,1,4,At-Risk,0,0.0,At-Risk
u_007310,1,1,1,3,Lost,0,0.0,Lost
u_014295,2,1,1,4,At-Risk,0,0.0,Potential
u_002034,3,4,4,11,Loyal,7,898307.0,Loyal
u_010886,1,1,1,3,New,0,0.0,New
u_001761,4,4,5,13,Champion,8,1494426.0,Loyal
u_014214,3,3,2,8,Potential,2,136997.0,Potential
u_010450,1,1,1,3,Lost,0,0.0,Lost
u_004196,2,1,1,4,At-Risk,0,0.0,At-Risk
u_010150,1,1,1,3,Lost,0,0.0,Lost
u_007152,2,1,1,4,At-Risk,0,0.0,Lost
u_004453,2,1,1,4,At-Risk,0,0.0,At-Risk
u_000548,5,5,5,15,Champion,11,1705655.0,Champion
u_010761,1,1,1,3,New,0,0.0,New
u_011641,1,1,1,3,New,0,0.0,New
u_002342,2,1,1,4,At-Risk,0,0.0,At-Risk
u_007397,1,1,1,3,Lost,0,0.0,Lost
u_005453,2,1,1,4,At-Risk,0,0.0,Hibernating
u_010990,1,1,1,3,New,0,0.0,New
u_005524,2,1,1,4,At-Risk,0,0.0,Hibernating
u_010038,1,1,1,3,Lost,0,0.0,Lost
u_005383,2,1,1,4,At-Risk,0,0.0,Hibernating
u_014134,2,1,1,4,At-Risk,0,0.0,Potential
u_007644,1,1,1,3,Lost,0,0.0,Lost
u_010079,1,1,1,3,Lost,0,0.0,Lost
u_014907,4,2,1,7,Potential,1,60040.0,Potential
u_004516,2,1,1,4,At-Risk,0,0.0,Hibernating
u_004588,2,1,1,4,At-Risk,0,0.0,Hibernating
u_012021,2,1,1,4,At-Risk,0,0.0,Potential
u_002874,2,1,1,4,At-Risk,0,0.0,At-Risk
u_001942,5,4,4,13,Champion,9,750127.0,Loyal
u_013511,3,3,3,9,Potential,3,297136.0,Potential
u_010486,1,1,1,3,Lost,0,0.0,Lost
u_006878,1,1,1,3,Lost,0,0.0,Lost
u_013746,3,3,3,9,Potential,3,286765.0,Potential
u_011143,1,1,1,3,New,0,0.0,New
u_009905,1,1,1,3,Lost,0,0.0,Lost
u_012713,3,2,1,6,Potential,1,75832.0,Potential
u_004536,2,1,1,4,At-Risk,0,0.0,Hibernating
u_001657,3,5,5,13,Loyal,10,1627085.0,Loyal
u_003940,2,1,1,4,At-Risk,0,0.0,At-Risk
u_006597,1,1,1,3,Lost,0,0.0,Lost
u_007063,1,1,1,3,Lost,0,0.0,Lost
u_009160,1,1,1,3,Lost,0,0.0,Lost
u_010536,1,1,1,3,New,0,0.0,New
u_004908,2,1,1,4,At-Risk,0,0.0,Hibernating
u_002396,2,1,1,4,At-Risk,0,0.0,At-Risk
u_001025,3,4,3,10,Loyal,9,502255.0,Loyal
u_002921,2,1,1,4,At-Risk,0,0.0,At-Risk
u_004869,2,1,1,4,At-Risk,0,0.0,Hibernating
u_002665,2,1,1,4,At-Risk,0,0.0,At-Risk
u_008517,1,1,1,3,Lost,0,0.0,Lost
u_013940,3,2,1,6,Potential,1,32626.0,Potential
u_000780,3,4,4,11,Loyal,8,959301.0,Loyal
u_012662,4,3,3,10,Potential,3,385575.0,Potential
u_012145,3,3,3,9,Potential,3,327313.0,Potential
u_012689,2,1,1,4,At-Risk,0,0.0,Potential
u_013596,3,2,1,6,Potential,1,87571.0,Potential
u_013764,4,3,3,10,Potential,3,292947.0,Potential
u_006155,1,1,1,3,Lost,0,0.0,Lost
u_004737,2,1,1,4,At-Risk,0,0.0,Hibernating
u_010121,1,1,1,3,Lost,0,0.0,Lost
u_001194,3,4,4,11,Loyal,7,645270.0,Loyal
u_008437,1,1,1,3,Lost,0,0.0,Lost
u_013500,2,1,1,4,At-Risk,0,0.0,Potential
u_004915,2,1,1,4,At-Risk,0,0.0,Hibernating
u_011397,1,1,1,3,New,0,0.0,New
u_013879,3,3,2,8,Potential,3,176859.0,Potential
u_003328,2,1,1,4,At-Risk,0,0.0,At-Risk
u_000808,3,4,4,11,Loyal,5,600856.0,Loyal
u_007314,1,1,1,3,Lost,0,0.0,Lost
u_002137,3,4,4,11,Loyal,6,995263.0,Loyal
u_005672,2,1,1,4,At-Risk,0,0.0,Hibernating
u_002030,4,4,4,12,Champion,7,676680.0,Loyal
u_006805,1,1,1,3,Lost,0,0.0,Lost
u_009247,1,1,1,3,Lost,0,0.0,Lost
u_014767,2,1,1,4,At-Risk,0,0.0,Potential
u_001763,4,4,3,11,Loyal,7,445347.0,Loyal
u_009826,1,1,1,3,Lost,0,0.0,Lost
u_003316,2,1,1,4,At-Risk,0,0.0,At-Risk
u_004491,2,1,1,4,At-Risk,0,0.0,At-Risk
u_003643,2,1,1,4,At-Risk,0,0.0,At-Risk
u_009559,1,1,1,3,Lost,0,0.0,Lost
u_002820,2,1,1,4,At-Risk,0,0.0,At-Risk
u_006392,1,1,1,3,Lost,0,0.0,Lost
u_004886,2,1,1,4,At-Risk,0,0.0,Hibernating
u_008976,1,1,1,3,Lost,0,0.0,Lost
u_001292,4,4,4,12,Champion,9,996126.0,Loyal
u_001203,3,5,5,13,Loyal,10,1214076.0,Loyal
u_000450,5,5,5,15,Champion,11,1712340.0,Champion
u_001185,3,4,4,11,Loyal,4,591150.0,Loyal
u_012401,2,1,1,4,At-Risk,0,0.0,Potential
u_001864,4,4,3,11,Loyal,7,561085.0,Loyal
u_007269,1,1,1,3,Lost,0,0.0,Lost
u_001865,4,4,4,12,Champion,4,639453.0,Loyal
u_005933,2,1,1,4,At-Risk,0,0.0,Hibernating
u_007126,1,1,1,3,Lost,0,0.0,Lost
u_014789,2,1,1,4,At-Risk,0,0.0,Potential
u_001963,3,4,3,10,Loyal,4,314126.0,Loyal
u_008611,1,1,1,3,Lost,0,0.0,Lost
u_005493,2,1,1,4,At-Risk,0,0.0,Hibernating
u_007040,1,1,1,3,Lost,0,0.0,Lost
u_008287,1,1,1,3,Lost,0,0.0,Lost
u_002270,2,1,1,4,At-Risk,0,0.0,At-Risk
u_006652,1,1,1,3,Lost,0,0.0,Lost
u_003978,2,1,1,4,At-Risk,0,0.0,At-Risk
u_014283,2,1,1,4,At-Risk,0,0.0,Potential
u_008820,1,1,1,3,Lost,0,0.0,Lost
u_007513,1,1,1,3,Lost,0,0.0,Lost
